transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
5529,102.77,21,Food,1,0,72,4,48,FALSE
5530,62.32,12,Grocery,1,0,51,0,35,FALSE
5531,141.91,3,Travel,0,0,30,1,27,FALSE
5532,25.78,13,Grocery,0,0,82,2,41,FALSE
5533,211.77,9,Electronics,0,0,87,3,41,FALSE
5534,285.26,9,Food,1,0,25,0,49,FALSE
5535,32.1,9,Clothing,0,0,52,3,54,FALSE
5536,19.83,11,Clothing,0,0,53,3,51,FALSE
5537,28.31,1,Travel,1,1,52,4,27,TRUE
5538,377.39,22,Clothing,0,1,98,3,63,FALSE
5539,135.21,8,Travel,0,0,92,2,31,FALSE
5540,113.35,4,Food,0,0,65,2,40,FALSE
5541,20.31,7,Grocery,0,0,79,2,49,FALSE
5542,188.74,20,Electronics,0,0,56,3,64,FALSE
5543,364.49,13,Food,0,0,93,2,29,FALSE
5544,317.04,6,Food,0,0,46,1,58,FALSE
5545,177.06,6,Clothing,0,0,81,4,41,FALSE
5546,14.09,8,Clothing,1,1,46,2,51,FALSE
5547,21.46,2,Electronics,0,0,90,5,64,FALSE
5548,9.1,13,Grocery,0,0,65,3,37,FALSE
5549,53.59,16,Food,0,1,67,2,46,FALSE
5550,26.24,17,Clothing,0,0,58,4,33,FALSE
5551,54.21,11,Food,0,0,26,3,69,FALSE
5552,87.52,21,Grocery,0,0,83,2,57,FALSE
5553,515.59,13,Travel,0,0,60,1,67,FALSE
5554,169.66,12,Grocery,0,0,32,2,59,FALSE
5555,324.3,13,Food,0,0,57,0,26,FALSE
5556,223.04,8,Food,0,0,57,2,61,FALSE
5557,21.48,18,Electronics,0,1,92,1,67,FALSE
5558,239.67,1,Food,0,0,42,0,69,FALSE
5559,57.91,10,Clothing,0,0,88,0,20,FALSE
5560,183.45,16,Electronics,0,0,85,0,27,FALSE
5561,75.06,1,Food,1,0,34,3,57,TRUE
5562,1091.31,18,Grocery,0,0,74,2,18,FALSE
5563,55.06,6,Food,0,0,46,2,24,FALSE
5564,58.91,17,Grocery,0,0,63,3,48,FALSE
5565,480.4,12,Grocery,0,1,89,1,58,FALSE
5566,4.49,4,Food,0,0,54,0,30,FALSE
5567,214.74,17,Grocery,0,0,29,2,39,FALSE
5568,232.59,22,Travel,0,1,50,0,33,FALSE
5569,325.84,23,Electronics,0,0,87,1,39,FALSE
5570,660.01,23,Food,1,0,70,2,23,FALSE
5571,668.39,15,Travel,1,0,55,1,63,FALSE
5572,12.15,14,Grocery,0,0,65,2,18,FALSE
5573,310.51,7,Grocery,0,0,36,1,19,FALSE
5574,187.08,14,Electronics,0,1,41,2,44,FALSE
5575,187.61,0,Travel,0,0,42,3,29,FALSE
5576,24.73,16,Travel,0,0,90,3,23,FALSE
5577,189.06,14,Food,0,1,63,1,19,FALSE
5578,728.02,13,Grocery,0,0,98,0,54,FALSE
5579,437.1,13,Clothing,0,0,57,0,27,FALSE
5580,104.09,9,Food,0,0,99,3,34,FALSE
5581,7.34,1,Food,0,1,32,1,34,TRUE
5582,80.98,5,Food,0,1,50,3,23,FALSE
5583,315.17,16,Electronics,0,0,59,2,18,FALSE
5584,217.62,4,Electronics,0,0,81,2,37,FALSE
5585,110.69,4,Food,0,0,45,3,35,FALSE
5586,10.2,14,Clothing,0,0,61,2,26,FALSE
5587,100.2,14,Travel,0,0,29,5,49,FALSE
5588,113.95,19,Travel,0,0,41,4,34,FALSE
5589,474.99,10,Grocery,1,0,49,4,36,FALSE
5590,184.44,4,Travel,0,0,85,0,66,FALSE
5591,67.22,0,Travel,0,0,61,1,30,FALSE
5592,134.12,10,Clothing,0,0,90,3,18,FALSE
5593,12.3,10,Travel,0,0,37,1,62,FALSE
5594,647.29,5,Clothing,0,0,64,2,55,FALSE
5595,80.35,22,Electronics,0,0,66,2,61,FALSE
5596,116.97,7,Clothing,0,0,94,1,55,FALSE
5597,79.01,1,Electronics,0,0,99,4,53,FALSE
5598,206.52,14,Clothing,0,0,49,0,27,FALSE
5599,195.37,22,Food,0,0,66,3,52,FALSE
5600,226.15,21,Electronics,1,0,34,0,43,FALSE
5601,56.19,8,Electronics,0,0,67,0,65,FALSE
5602,68.28,14,Travel,0,0,92,1,50,FALSE
5603,24.09,7,Electronics,0,0,52,3,57,FALSE
5604,191.82,15,Clothing,0,0,48,6,25,FALSE
5605,7.31,13,Food,0,0,65,2,37,FALSE
5606,163.89,14,Food,0,0,85,0,19,FALSE
5607,366.82,19,Travel,0,0,29,1,56,FALSE
5608,398.68,12,Clothing,0,0,35,1,57,FALSE
5609,107.3,8,Clothing,0,0,32,2,45,FALSE
5610,110.68,0,Grocery,0,0,45,2,46,FALSE
5611,14.42,5,Electronics,0,0,88,2,42,FALSE
5612,199.98,7,Travel,0,0,29,1,43,FALSE
5613,309.93,19,Food,0,0,58,1,25,FALSE
5614,50.5,17,Grocery,0,0,33,1,47,FALSE
5615,98.46,17,Clothing,0,1,62,3,69,FALSE
5616,328.56,16,Electronics,0,0,67,3,18,FALSE
5617,377.38,20,Food,0,0,34,1,45,FALSE
5618,50.15,15,Grocery,0,0,36,1,47,FALSE
5619,143.96,12,Clothing,0,0,42,2,30,FALSE
5620,38.48,21,Food,0,0,36,4,58,FALSE
5621,19.34,3,Food,0,0,55,3,66,FALSE
5622,435.69,3,Clothing,0,0,35,1,38,FALSE
5623,309.17,20,Clothing,0,0,51,1,38,FALSE
5624,256.91,13,Travel,0,0,45,2,57,FALSE
5625,9,4,Food,0,0,98,0,28,FALSE
5626,334.11,15,Clothing,0,0,37,6,44,FALSE
5627,103.74,13,Grocery,0,0,69,2,22,FALSE
5628,75.45,13,Electronics,0,0,71,2,30,FALSE
5629,142.33,13,Travel,0,0,49,1,29,FALSE
5630,17.24,23,Clothing,0,0,88,3,57,FALSE
5631,254.38,13,Electronics,0,0,94,4,50,FALSE
5632,157.2,18,Travel,0,0,52,1,47,FALSE
5633,37.17,2,Food,1,0,44,4,20,FALSE
5634,37.54,16,Electronics,0,0,65,3,65,FALSE
5635,36.66,13,Travel,0,1,28,1,40,FALSE
5636,10.56,9,Clothing,0,1,93,1,48,FALSE
5637,159.52,12,Clothing,0,0,48,0,23,FALSE
5638,330.26,21,Travel,0,0,41,2,28,FALSE
5639,3.18,3,Food,0,0,29,3,54,FALSE
5640,9.04,10,Travel,0,0,81,0,56,FALSE
5641,153.08,14,Grocery,0,0,50,0,64,FALSE
5642,308.16,14,Travel,0,0,96,2,62,FALSE
5643,71.21,23,Travel,0,0,97,1,54,FALSE
5644,77.43,1,Clothing,0,1,41,3,56,FALSE
5645,163.3,10,Food,0,0,80,6,68,FALSE
5646,57.69,1,Travel,0,0,32,3,23,FALSE
5647,4.85,22,Electronics,0,0,88,0,35,FALSE
5648,239.2,4,Clothing,0,1,93,4,18,FALSE
5649,176.86,12,Clothing,0,0,34,2,35,FALSE
5650,156.47,0,Travel,0,0,74,0,69,FALSE
5651,243.64,6,Electronics,0,0,79,0,28,FALSE
5652,202.44,6,Travel,0,0,38,1,59,FALSE
5653,41.49,9,Electronics,0,0,51,0,23,FALSE
5654,78.23,5,Clothing,0,0,29,4,22,FALSE
5655,24.26,19,Electronics,0,1,52,1,41,FALSE
5656,25.04,11,Travel,0,0,29,3,19,FALSE
5657,202.97,12,Grocery,0,0,36,2,65,FALSE
5658,352.11,23,Grocery,0,0,32,1,52,FALSE
5659,592.13,10,Electronics,0,0,83,0,51,FALSE
5660,178.16,17,Travel,0,0,89,2,59,FALSE
5661,36.62,1,Food,0,0,84,4,19,FALSE
5662,20.1,15,Grocery,0,0,79,0,69,FALSE
5663,301.65,1,Clothing,0,0,67,1,29,FALSE
5664,155.62,18,Travel,0,0,65,3,19,FALSE
5665,173.35,5,Travel,0,0,34,1,64,FALSE
5666,273.74,0,Grocery,0,0,99,2,67,FALSE
5667,218.69,10,Food,0,0,31,1,52,FALSE
5668,323.74,17,Clothing,1,0,45,1,46,FALSE
5669,10.41,9,Food,0,0,99,0,50,FALSE
5670,247.76,17,Clothing,0,1,68,4,22,FALSE
5671,342.51,0,Grocery,0,0,61,3,60,FALSE
5672,60.67,18,Travel,0,0,68,4,69,FALSE
5673,184.12,15,Clothing,0,0,89,2,60,FALSE
5674,67.88,6,Travel,0,0,30,3,50,FALSE
5675,570.49,14,Electronics,0,0,62,4,56,FALSE
5676,6.12,0,Electronics,0,0,67,0,30,FALSE
5677,156.06,22,Grocery,0,0,81,1,48,FALSE
5678,32.78,20,Grocery,0,1,99,2,53,FALSE
5679,224.2,8,Grocery,0,1,94,2,36,FALSE
5680,34.82,1,Electronics,0,0,89,0,42,FALSE
5681,48.31,16,Clothing,0,0,79,5,60,FALSE
5682,122.75,23,Food,0,1,59,1,52,FALSE
5683,443.37,9,Grocery,1,0,48,2,54,FALSE
5684,42.82,5,Food,1,0,62,1,56,FALSE
5685,28.04,4,Food,0,0,27,1,50,FALSE
5686,256.12,7,Electronics,0,0,75,0,60,FALSE
5687,124.99,7,Clothing,0,0,85,2,20,FALSE
5688,437.04,4,Electronics,0,1,64,2,68,FALSE
5689,28.54,11,Grocery,0,0,78,3,64,FALSE
5690,186.89,6,Electronics,0,0,90,0,59,FALSE
5691,47.72,12,Electronics,0,0,84,2,41,FALSE
5692,30.69,12,Electronics,0,0,39,2,20,FALSE
5693,207.04,16,Grocery,0,0,70,2,24,FALSE
5694,162.11,3,Grocery,0,0,79,3,30,FALSE
5695,253.04,17,Electronics,1,0,28,0,41,FALSE
5696,66.65,9,Electronics,0,0,48,3,55,FALSE
5697,106.95,2,Food,1,0,64,4,47,FALSE
5698,93.6,11,Clothing,0,1,51,0,22,FALSE
5699,745.34,0,Food,1,0,76,5,40,TRUE
5700,62.22,10,Clothing,0,0,61,1,58,FALSE
5701,62.87,17,Clothing,0,0,25,1,61,FALSE
5702,78.8,12,Electronics,0,0,33,3,44,FALSE
5703,149.67,16,Food,0,0,42,2,35,FALSE
5704,52.34,7,Clothing,1,0,63,0,57,FALSE
5705,444.33,19,Clothing,0,0,99,1,37,FALSE
5706,55.59,18,Grocery,0,0,99,2,23,FALSE
5707,407.09,16,Clothing,0,0,54,1,47,FALSE
5708,19.66,1,Electronics,1,0,44,5,67,TRUE
5709,192.38,2,Travel,0,0,39,2,23,FALSE
5710,427.5,2,Grocery,0,0,88,2,67,FALSE
5711,33.27,5,Travel,0,0,49,3,34,FALSE
5712,621.41,9,Electronics,0,0,73,3,60,FALSE
5713,108.56,23,Travel,0,0,91,4,53,FALSE
5714,524.43,21,Clothing,0,0,50,1,32,FALSE
5715,203.32,17,Travel,0,0,69,5,69,FALSE
5716,64.61,17,Food,0,0,30,1,34,FALSE
5717,37.55,13,Electronics,0,0,56,3,42,FALSE
5718,65.16,15,Food,0,0,99,2,61,FALSE
5719,17.57,6,Travel,0,0,41,1,47,FALSE
5720,27.96,0,Food,0,0,70,1,60,FALSE
5721,19.9,16,Grocery,0,0,77,4,57,FALSE
5722,98.97,22,Travel,0,0,28,7,34,FALSE
5723,285.76,4,Food,0,0,52,3,22,FALSE
5724,27.44,0,Clothing,0,0,95,5,61,FALSE
5725,25.13,20,Travel,0,0,40,0,65,FALSE
5726,185.62,16,Grocery,0,1,63,1,65,FALSE
5727,39.53,9,Clothing,0,0,54,2,66,FALSE
5728,18.49,11,Travel,0,0,81,2,59,FALSE
5729,32.86,19,Clothing,0,0,80,2,59,FALSE
5730,463.23,1,Travel,0,0,63,1,52,FALSE
5731,310.14,22,Travel,0,0,66,0,28,FALSE
5732,78.67,15,Electronics,0,0,42,4,45,FALSE
5733,191.99,14,Food,0,0,99,0,61,FALSE
5734,138.71,12,Travel,1,0,46,1,37,FALSE
5735,203.49,17,Grocery,0,0,28,3,19,FALSE
5736,206.61,19,Food,0,0,27,1,58,FALSE
5737,178.35,21,Electronics,0,0,85,1,50,FALSE
5738,55.69,13,Food,0,0,48,1,53,FALSE
5739,7.16,17,Food,0,0,76,1,27,FALSE
5740,109.44,1,Travel,0,0,91,2,62,FALSE
5741,398.91,1,Grocery,0,0,55,2,36,FALSE
5742,151.7,2,Travel,0,0,77,1,42,FALSE
5743,321.5,4,Grocery,0,0,85,1,44,FALSE
5744,860.84,15,Grocery,1,0,82,3,52,FALSE
5745,32.16,21,Clothing,0,0,59,1,40,FALSE
5746,211.85,14,Travel,0,1,55,0,60,FALSE
5747,201.92,11,Electronics,0,1,81,1,51,FALSE
5748,703.76,8,Food,0,0,34,2,25,FALSE
5749,763.3,13,Clothing,0,1,42,2,19,FALSE
5750,208.89,20,Electronics,1,0,80,0,42,FALSE
5751,50.26,15,Travel,0,0,60,2,26,FALSE
5752,288.4,10,Grocery,0,0,75,3,42,FALSE
5753,20.38,5,Travel,0,0,85,2,62,FALSE
5754,273.12,9,Travel,0,0,43,6,46,FALSE
5755,433.82,7,Clothing,0,0,35,2,39,FALSE
5756,86.87,15,Electronics,0,0,29,1,31,FALSE
5757,179.27,2,Clothing,1,0,69,2,69,FALSE
5758,101.23,1,Electronics,0,0,69,1,65,FALSE
5759,103.65,15,Clothing,1,0,72,0,60,FALSE
5760,66.89,18,Food,0,0,38,2,65,FALSE
5761,258.49,8,Grocery,0,0,52,3,28,FALSE
5762,495.29,15,Grocery,0,0,33,2,67,FALSE
5763,508.68,21,Grocery,0,0,83,4,68,FALSE
5764,34.58,3,Food,0,0,62,1,68,FALSE
5765,373.93,9,Food,0,0,49,1,30,FALSE
5766,240.7,18,Grocery,1,0,96,4,50,FALSE
5767,52.47,12,Grocery,0,0,72,3,20,FALSE
5768,12.54,17,Electronics,0,0,43,0,64,FALSE
5769,56.15,14,Electronics,1,0,26,0,69,FALSE
5770,437.9,3,Travel,1,0,30,3,53,TRUE
5771,180.52,8,Clothing,0,0,54,2,68,FALSE
5772,229.81,3,Electronics,0,0,85,8,65,FALSE
5773,53.51,15,Electronics,0,1,26,4,59,FALSE
5774,228.74,20,Electronics,0,0,75,2,49,FALSE
5775,5.13,14,Electronics,0,0,37,1,53,FALSE
5776,84.69,23,Food,0,0,73,3,60,FALSE
5777,177.39,1,Travel,1,0,32,5,53,TRUE
5778,28.43,13,Electronics,0,0,33,1,52,FALSE
5779,311.69,2,Clothing,0,0,47,4,22,FALSE
5780,48.23,21,Electronics,0,0,96,0,29,FALSE
5781,190.14,22,Food,0,0,97,1,36,FALSE
5782,93.51,3,Grocery,0,1,40,2,57,FALSE
5783,163.16,0,Grocery,0,0,40,3,44,FALSE
5784,20.46,22,Travel,0,0,36,1,52,FALSE
5785,3.07,8,Grocery,0,0,35,0,27,FALSE
5786,432.56,16,Electronics,0,0,37,1,68,FALSE
5787,56.56,13,Food,0,0,59,2,45,FALSE
5788,308.34,16,Travel,0,0,67,2,50,FALSE
5789,1321.02,0,Electronics,0,0,54,2,64,FALSE
5790,42.76,9,Grocery,0,0,84,1,64,FALSE
5791,55.46,22,Clothing,0,0,91,5,60,FALSE
5792,195.71,15,Electronics,0,0,53,0,53,FALSE
5793,605.76,18,Clothing,0,0,49,5,52,FALSE
5794,445.45,23,Clothing,0,0,90,4,66,FALSE
5795,125.8,2,Travel,0,0,29,2,34,FALSE
5796,285.35,11,Food,0,0,29,2,28,FALSE
5797,26.26,2,Grocery,0,0,73,2,53,FALSE
5798,682.47,14,Grocery,0,0,50,3,54,FALSE
5799,600.14,16,Electronics,0,1,95,1,35,FALSE
5800,32.18,17,Grocery,0,0,54,5,48,FALSE
5801,64.05,6,Travel,0,0,52,0,52,FALSE
5802,19,18,Grocery,0,0,38,5,45,FALSE
5803,57.07,6,Electronics,0,0,42,2,18,FALSE
5804,304.66,4,Grocery,0,0,81,5,48,FALSE
5805,85.56,7,Food,0,0,49,4,69,FALSE
5806,16.66,20,Clothing,0,0,94,3,44,FALSE
5807,75.4,15,Clothing,0,0,29,1,57,FALSE
5808,717.07,15,Clothing,0,0,77,3,29,FALSE
5809,178.81,18,Food,0,0,63,3,29,FALSE
5810,96.86,14,Travel,0,0,81,2,44,FALSE
5811,32.79,6,Electronics,0,0,35,1,44,FALSE
5812,770.65,4,Food,0,0,93,2,68,FALSE
5813,309.51,22,Electronics,0,0,49,1,63,FALSE
5814,59.5,10,Travel,0,0,54,2,34,FALSE
5815,13.08,9,Food,0,0,26,2,69,FALSE
5816,10.49,20,Grocery,0,0,60,2,42,FALSE
5817,23.09,22,Travel,0,0,61,1,47,FALSE
5818,156.48,8,Clothing,0,0,26,3,27,FALSE
5819,475.51,0,Food,0,0,71,1,57,FALSE
5820,123.6,19,Travel,1,1,83,1,32,FALSE
5821,333.21,0,Travel,0,0,28,0,36,FALSE
5822,106.27,7,Food,0,0,91,1,21,FALSE
5823,221.94,2,Clothing,0,0,70,2,32,FALSE
5824,236.93,1,Clothing,0,0,60,2,54,FALSE
5825,34.4,3,Travel,0,0,89,3,32,FALSE
5826,80.67,18,Electronics,0,0,80,3,50,FALSE
5827,182.55,10,Travel,0,0,59,3,68,FALSE
5828,13.2,4,Food,1,0,47,1,30,FALSE
5829,80.77,23,Food,0,0,68,4,34,FALSE
5830,137.75,9,Food,0,0,25,3,36,FALSE
5831,1004.26,23,Clothing,1,0,90,3,30,FALSE
5832,115.82,22,Grocery,1,0,36,3,23,FALSE
5833,304.76,7,Food,0,0,37,2,57,FALSE
5834,101.84,12,Food,0,0,51,2,47,FALSE
5835,286.48,4,Electronics,0,0,44,0,53,FALSE
5836,162.88,11,Electronics,0,0,30,4,48,FALSE
5837,391.82,12,Travel,0,0,32,1,30,FALSE
5838,95.26,21,Travel,0,0,45,3,41,FALSE
5839,166.88,7,Travel,0,0,45,5,46,FALSE
5840,178.97,14,Food,0,0,69,1,66,FALSE
5841,97.24,12,Electronics,0,0,94,1,63,FALSE
5842,28.05,0,Travel,0,0,68,2,19,FALSE
5843,17.68,21,Electronics,0,0,83,1,33,FALSE
5844,3.03,5,Food,0,0,54,1,69,FALSE
5845,372.2,10,Food,0,0,34,3,29,FALSE
5846,48.57,12,Travel,0,0,99,0,45,FALSE
5847,42.77,20,Food,0,1,25,0,43,FALSE
5848,239.75,19,Food,0,0,34,0,49,FALSE
5849,69.42,0,Electronics,0,0,49,2,59,FALSE
5850,126.96,10,Grocery,0,0,98,2,21,FALSE
5851,31.92,10,Clothing,0,0,38,1,22,FALSE
5852,578.26,7,Travel,0,0,27,0,34,FALSE
5853,343.39,21,Grocery,0,0,92,2,37,FALSE
5854,358.84,2,Travel,0,0,64,2,57,FALSE
5855,93.99,18,Grocery,0,0,57,1,46,FALSE
5856,258.66,11,Food,0,0,31,4,42,FALSE
5857,27.96,5,Travel,1,1,27,1,35,TRUE
5858,1.56,22,Grocery,0,0,61,3,39,FALSE
5859,3.63,7,Clothing,0,0,50,1,25,FALSE
5860,159,4,Food,0,0,49,3,57,FALSE
5861,109.38,9,Travel,0,0,64,0,64,FALSE
5862,131.37,21,Travel,0,0,67,0,57,FALSE
5863,1.35,15,Grocery,0,0,68,2,27,FALSE
5864,98.89,11,Travel,1,1,95,0,34,FALSE
5865,227.9,16,Food,0,0,53,2,63,FALSE
5866,105.24,5,Electronics,0,0,81,1,65,FALSE
5867,237.17,8,Grocery,0,0,33,1,37,FALSE
5868,47.75,9,Clothing,0,0,46,1,44,FALSE
5869,301.93,19,Travel,0,0,94,1,19,FALSE
5870,159.8,13,Food,0,0,30,3,69,FALSE
5871,42.6,13,Travel,0,0,51,1,46,FALSE
5872,48.62,16,Clothing,1,0,76,2,23,FALSE
5873,178.01,15,Food,0,0,94,1,37,FALSE
5874,318.89,3,Clothing,1,0,73,1,54,FALSE
5875,96.7,1,Food,0,0,47,2,36,FALSE
5876,53.79,15,Electronics,0,0,45,2,28,FALSE
5877,363.15,0,Food,0,0,98,0,65,FALSE
5878,199.16,2,Clothing,0,0,32,2,35,FALSE
5879,106.99,22,Grocery,0,0,78,1,56,FALSE
5880,120.46,10,Electronics,0,0,38,1,39,FALSE
5881,41.13,15,Travel,1,0,55,2,68,FALSE
5882,177.42,17,Electronics,0,0,75,1,31,FALSE
5883,79.98,14,Electronics,1,0,86,0,59,FALSE
5884,978.56,8,Travel,0,1,42,0,23,FALSE
5885,117.77,11,Food,0,0,71,3,38,FALSE
5886,119.76,17,Electronics,0,0,76,3,25,FALSE
5887,150.19,4,Electronics,0,0,61,0,35,FALSE
5888,447.48,23,Grocery,0,0,54,1,39,FALSE
5889,290.44,7,Grocery,0,0,54,5,23,FALSE
5890,107.98,2,Clothing,0,1,99,0,52,FALSE
5891,228.3,1,Travel,0,0,72,0,52,FALSE
5892,158.84,18,Food,0,0,63,1,63,FALSE
5893,122.04,7,Food,0,0,51,0,62,FALSE
5894,38.45,1,Clothing,0,0,40,1,26,FALSE
5895,112.23,18,Food,0,0,56,1,33,FALSE
5896,50.78,0,Food,1,0,53,4,28,FALSE
5897,443.38,21,Grocery,0,0,76,2,65,FALSE
5898,73.54,12,Food,0,0,98,2,38,FALSE
5899,547.57,22,Food,0,0,99,1,59,FALSE
5900,137.08,19,Clothing,1,0,39,3,40,FALSE
5901,179.72,16,Clothing,0,0,68,4,62,FALSE
5902,140.93,2,Electronics,0,0,47,1,37,FALSE
5903,24.94,8,Food,0,0,72,1,34,FALSE
5904,84.84,4,Food,0,0,47,1,48,FALSE
5905,18.79,5,Food,0,0,95,0,69,FALSE
5906,175.57,3,Grocery,0,0,38,3,35,FALSE
5907,106.59,16,Food,0,0,97,2,46,FALSE
5908,270.9,20,Grocery,0,0,78,4,65,FALSE
5909,44.83,20,Electronics,0,0,94,3,49,FALSE
5910,32.36,20,Travel,0,0,67,1,25,FALSE
5911,93.86,15,Food,0,1,69,1,67,FALSE
5912,470.09,15,Clothing,0,0,46,2,26,FALSE
5913,223.08,21,Clothing,0,0,85,2,63,FALSE
5914,97.72,10,Food,0,0,42,0,23,FALSE
5915,131.09,1,Grocery,0,0,68,1,22,FALSE
5916,15.83,16,Clothing,0,0,97,2,62,FALSE
5917,750.93,14,Clothing,0,0,42,0,30,FALSE
5918,197.61,17,Electronics,0,0,81,4,42,FALSE
5919,60.49,9,Electronics,1,0,39,1,48,FALSE
5920,158.66,5,Electronics,0,1,97,1,51,FALSE
5921,20.87,20,Clothing,0,0,82,3,34,FALSE
5922,607.79,15,Clothing,0,0,26,1,43,FALSE
5923,34.58,4,Food,1,1,38,2,37,TRUE
5924,187.96,11,Food,0,0,45,1,67,FALSE
5925,50.7,5,Grocery,0,0,67,0,23,FALSE
5926,227.57,13,Clothing,0,1,69,1,49,FALSE
5927,269.96,22,Food,0,0,58,1,50,FALSE
5928,201.43,15,Food,0,0,95,0,37,FALSE
5929,171.58,6,Electronics,0,0,36,2,64,FALSE
5930,401.4,1,Electronics,1,0,31,0,28,TRUE
5931,14.74,5,Electronics,1,0,93,2,64,FALSE
5932,72.33,8,Travel,1,0,52,1,69,FALSE
5933,51.37,6,Food,0,0,49,0,27,FALSE
5934,796.32,1,Electronics,0,0,90,2,60,FALSE
5935,88.79,18,Electronics,0,0,75,1,56,FALSE
5936,237.43,7,Clothing,0,0,97,1,36,FALSE
5937,207.78,10,Electronics,0,0,58,2,44,FALSE
5938,42.9,3,Clothing,0,0,70,2,57,FALSE
5939,49.16,15,Grocery,1,0,71,0,51,FALSE
5940,59.45,17,Electronics,0,0,56,2,53,FALSE
5941,95.32,12,Clothing,0,0,36,4,37,FALSE
5942,48.06,4,Electronics,0,1,43,2,63,FALSE
5943,3.57,1,Grocery,0,0,71,0,22,FALSE
5944,380.74,10,Electronics,0,0,62,0,27,FALSE
5945,606.6,0,Clothing,0,0,34,0,49,FALSE
5946,75.22,12,Grocery,0,0,34,4,57,FALSE
5947,74.39,4,Grocery,0,0,65,0,57,FALSE
5948,1.28,17,Grocery,0,0,79,3,45,FALSE
5949,205.24,13,Travel,0,0,95,4,46,FALSE
5950,314.19,12,Clothing,0,0,98,3,65,FALSE
5951,28.54,6,Travel,0,0,67,0,39,FALSE
5952,31.31,7,Grocery,0,0,62,2,26,FALSE
5953,280.99,17,Travel,0,0,51,1,19,FALSE
5954,172.42,6,Electronics,0,0,56,0,30,FALSE
5955,8.26,19,Travel,0,0,95,0,52,FALSE
5956,175.38,16,Food,0,0,72,2,44,FALSE
5957,66.51,15,Grocery,0,0,50,1,47,FALSE
5958,82.8,10,Grocery,0,0,82,0,46,FALSE
5959,264.33,18,Clothing,0,0,48,1,52,FALSE
5960,299.82,0,Electronics,0,0,78,4,54,FALSE
5961,92.06,20,Clothing,0,0,70,1,68,FALSE
5962,529.26,7,Travel,0,0,82,1,43,FALSE
5963,93.9,0,Food,0,0,56,0,21,FALSE
5964,265.98,8,Food,0,0,40,3,52,FALSE
5965,119.05,18,Food,0,0,94,1,27,FALSE
5966,410.08,20,Food,0,0,89,2,37,FALSE
5967,429.01,8,Electronics,0,0,37,4,66,FALSE
5968,16.47,20,Travel,0,0,30,1,27,FALSE
5969,496.19,9,Food,0,0,36,0,47,FALSE
5970,314.29,23,Grocery,0,0,33,2,28,FALSE
5971,282.04,22,Travel,1,0,83,4,33,FALSE
5972,40.37,10,Electronics,0,0,91,2,24,FALSE
5973,294.37,0,Food,0,0,48,0,40,FALSE
5974,341.64,19,Electronics,0,0,39,2,57,FALSE
5975,61.43,7,Food,0,0,87,1,18,FALSE
5976,547.56,19,Grocery,0,0,74,2,62,FALSE
5977,9.21,11,Travel,0,0,45,2,24,FALSE
5978,29.23,0,Grocery,1,0,25,2,58,TRUE
5979,138.83,9,Food,0,0,35,3,21,FALSE
5980,154.36,3,Clothing,0,0,91,1,19,FALSE
5981,186.49,14,Travel,0,0,46,1,34,FALSE
5982,3.08,18,Electronics,0,0,98,2,57,FALSE
5983,581.06,5,Food,0,0,31,1,26,FALSE
5984,8.21,4,Grocery,0,0,73,2,28,FALSE
5985,27.79,4,Clothing,1,0,25,0,61,FALSE
5986,2.54,17,Food,0,0,89,2,36,FALSE
5987,150.6,2,Electronics,0,0,87,1,31,FALSE
5988,484.59,21,Grocery,0,0,88,1,32,FALSE
5989,197.36,1,Travel,1,0,50,2,64,FALSE
5990,311.34,3,Clothing,0,0,41,3,25,FALSE
5991,2.41,17,Food,0,0,35,1,50,FALSE
5992,140.57,8,Food,0,0,91,3,19,FALSE
5993,110.77,18,Food,0,0,34,2,19,FALSE
5994,124.4,9,Food,0,0,90,1,37,FALSE
5995,13.49,21,Grocery,0,0,56,3,40,FALSE
5996,207.61,14,Travel,0,0,40,2,35,FALSE
5997,125.93,0,Electronics,0,0,50,3,47,FALSE
5998,260.78,10,Clothing,0,0,98,2,38,FALSE
5999,119.55,13,Food,0,1,80,1,53,FALSE
6000,29.12,9,Food,0,1,33,2,20,FALSE
6001,188.07,18,Travel,0,0,29,2,34,FALSE
6002,34.06,23,Travel,0,1,31,5,41,TRUE
6003,370.59,20,Grocery,0,0,89,2,55,FALSE
6004,170.93,15,Grocery,0,0,36,5,21,FALSE
6005,30.79,7,Grocery,0,0,72,1,26,FALSE
6006,590.24,1,Clothing,0,0,96,2,50,FALSE
6007,131.5,22,Grocery,1,0,49,3,51,FALSE
6008,13.62,6,Food,0,0,37,2,62,FALSE
6009,177.43,18,Grocery,0,0,65,3,49,FALSE
6010,52.55,6,Clothing,0,0,34,1,25,FALSE
6011,293.05,14,Grocery,0,0,64,4,65,FALSE
6012,306.5,7,Grocery,0,0,57,0,67,FALSE
6013,694.93,13,Food,1,0,59,5,32,FALSE
6014,125.44,0,Food,0,0,61,1,48,FALSE
6015,109.24,12,Food,0,0,40,2,22,FALSE
6016,252.05,2,Grocery,0,1,96,2,59,FALSE
6017,25.58,20,Food,0,0,57,1,59,FALSE
6018,142.5,5,Travel,0,0,77,3,46,FALSE
6019,142.24,18,Electronics,0,0,59,2,31,FALSE
6020,16.87,14,Electronics,0,0,79,0,69,FALSE
